tweet_id,author_id,inbound,created_at,in_response_to_tweet_id,in_response_to_tweet_text,text,response_tweet_id
1636342,ChipotleTweets,False,2017-11-05 21:28:00+00:00,1636343,Just picked up  from  We're now eating at our favorite  sitting the same spot we conceived the concept of  https://t.co/7x1qDO1khK,What a great way to spend the day! -Shawn,
1636345,ChipotleTweets,False,2017-11-05 21:26:52+00:00,1636347,"thank you  for blessing us
playing boston tn at the over easy HQ! hit us up for the address! https://t.co/qgK5jKqRIb",That looks delicious! The team comped your meal today? -Shawn,1636346
1636348,ChipotleTweets,False,2017-11-05 22:00:40+00:00,1636346,. the team came thru shawn!!! it was a classic yum dash o meal my friend,I'll be happy to pass on the kind words if you share when and where you visited. -Shawn,1636349
1636977,ChipotleTweets,False,2017-11-05 21:31:34+00:00,1636979,what do I have to do to get a Chipotle restaurant in Jackson county??,What state is that in? I'll give a good word to the New-Restaurant Development team for ya. -Shawn,1636978
1636980,ChipotleTweets,False,2017-11-05 21:57:26+00:00,1636978,"Yes, Ohio!!!!!","You've been heard. No promises right now, but keep your fingers crossed. -Shawn",1636981
1637573,ChipotleTweets,False,2017-11-05 21:59:29+00:00,1637576,i'm not asking for free anything just please try to fix this location 🙏🏻,We want 2 get even the smallest details right. Share here so we can get the right words into the right hands https://t.co/nrhUDiEk7G,"1637574,1637575"
1637579,ChipotleTweets,False,2017-11-05 21:58:25+00:00,1637580,hey I got chipotle to go and they messed up my whole order,Not good — I'm sorry. Please reach out to our online order fix-it team at https://t.co/nrhUDiEk7G. -Shawn,
1637581,ChipotleTweets,False,2017-11-05 21:55:54+00:00,1637582,why no more soft corn tortillas?,"We're always working on perfecting the menu for our fans. For more details, write to our team at https://t.co/nrhUDiEk7G. -SR",
1637583,ChipotleTweets,False,2017-11-05 21:54:55+00:00,1637584,thank you for the bowl today,Tasty nourishment never fails to delight. Thank you for the support. -Shawn,
1637585,ChipotleTweets,False,2017-11-05 21:53:57+00:00,1637586,thanks was starting my diet this week but can’t go to restaurant anymore.  Got rid of the soft corn tortillas #terrible,They weren't too popular among our fans and hope you'll find some other delicious options to keep you nourished. Crispy=my go 2. -S,
1637587,ChipotleTweets,False,2017-11-05 21:47:01+00:00,1637588,I’ve gotten food poisoning from Chipotle twice over the years...guess I’m just waiting for the “3rd time is a charm” to learn my lesson lol,This is very concerning. We would like to speak with you directly. Will you please send a message here: https://t.co/0f6pFdYU9j,
1638234,ChipotleTweets,False,2017-11-05 22:07:29+00:00,1638235,ever since i threw up in my mall bathroom from having chipotle i no longer crave it the,This is very concerning. We would like to speak with you directly. Will you please send a message here: https://t.co/0f6pFdYU9j,
1638236,ChipotleTweets,False,2017-11-05 22:04:39+00:00,1638237,Been waiting in line for over an hour. And I feel they aren’t exactly busy.,Over an hour? That's longer than I'd ever wait. Share this with https://t.co/nrhUDiEk7G. -Shawn,
1638238,ChipotleTweets,False,2017-11-05 22:01:34+00:00,1638239,Man standing in this line at chipotle is making me not want to ever eat here again.,What happened? -Shawn,1638237
1638240,ChipotleTweets,False,2017-11-05 22:03:02+00:00,1638241,your order ahead SUCKS!.  WHY order ahead when I have to WAIT 15 for my food when I get to the store!!!?!? 😡😡😡,That's not the goal. I'm sorry! Please share your feedback with our team at https://t.co/nrhUDiEk7G. -Shawn,
1638242,ChipotleTweets,False,2017-11-05 22:01:00+00:00,1638243,I love chipotle its my favorite chain; they provide the right food and they take care of their employees. Ideal workplace,If you're ever looking to get in on the (tasty) benefits: https://t.co/WOzdy9ONiW -Shawn,
1638318,ChipotleTweets,False,2017-11-05 18:53:00+00:00,1638320,It’s obviously not meant to be 😭😭😭 https://t.co/3w5tJHGid8,What did you type in? -Shawn,1638319
1638321,ChipotleTweets,False,2017-11-05 19:14:29+00:00,1638319,My zipcode.,Try clearing your cookies and cache. Where is your store? -Shawn,
1638322,ChipotleTweets,False,2017-11-05 18:42:00+00:00,1638323,I’m just trying to order my  from my phone. Whyyyyyy 😭 https://t.co/mDIVfKT5pr,That doesn't look right. Try https://t.co/adeSsF8lkJ. -Shawn,1638320
1638324,ChipotleTweets,False,2017-11-05 18:49:00+00:00,1638325,Hey  went to get some chips &amp; try the new queso this was all that was in the bag. What’s up with that? https://t.co/GnYf9cFzOI,This doesn't seem right. Please share this picture with our team at https://t.co/nrhUDiEk7G. -Shawn,
1638326,ChipotleTweets,False,2017-11-05 18:48:00+00:00,1638327,Thanks  https://t.co/P23Sb2diqV,That doesn't look like our norm — I'm sorry! Please share this with our team at https://t.co/nrhUDiEk7G. -Shawn,
1638328,ChipotleTweets,False,2017-11-05 18:46:54+00:00,1638329,How is it that   doesn’t have Apple Pay 🤯🤔..... #feelingsbeyondhurt #highkeydisappointed,"It's in the works, from what I hear. Stay tuned! -Shawn",
1638330,ChipotleTweets,False,2017-11-05 18:45:30+00:00,1638331,I just don’t understand why  doesn’t deliver 🤬😑,Hope this helps! https://t.co/6Dc3jiaHLj -Shawn,
1638332,ChipotleTweets,False,2017-11-05 18:44:00+00:00,1638334,waited 20 minutes in line just to find out that it’ll be another 20 minutes for plain white or brown rice.  #wtf,I'm sorry about that. Let us know the details so we can prevent this in the future and make amends https://t.co/nrhUDiEk7G. -Shawn,1638333
1638336,ChipotleTweets,False,2017-11-05 18:42:57+00:00,1638337,I GOT CHIPS FOR THE FIRST TIME TODAY AND THEY WERE STALE.. :(,"No burrito is the same without it's fresh, crispy compadre. Write to our team here so we can make amends: https://t.co/nrhUDiEk7G.",
1638338,ChipotleTweets,False,2017-11-05 18:41:00+00:00,1638339,"super disappointed with my app order today. 4/7 meals were correct, which is frustrating. Would like to talk to someone.",I just sent a DM. -Shawn,
1638340,ChipotleTweets,False,2017-11-05 18:38:27+00:00,1638341,Hey  wtf is this bullshit...I paid $3 or somethin for 6 chips and I’m pissed https://t.co/G2LQD3eaJy,This doesn't look right. I'm sorry. Can you share this picture with https://t.co/nrhUDiEk7G? -Shawn,
1638343,ChipotleTweets,False,2017-11-05 18:37:27+00:00,1638346,What's going on at your Chamblee location today? https://t.co/Ju4kmChFnK,"I just got off the phone with our Team Director, Jeff. He's looking into this right away. Can I send you a DM? -Shawn","1638344,1638345"
1638347,ChipotleTweets,False,2017-11-06 16:18:32+00:00,1638345,never received a DM,Looks like you haven't followed us. Would you mind doing that so I can DM you? -James,1638348
1638349,ChipotleTweets,False,2017-11-05 18:31:51+00:00,1638351,Me waiting for my wife to get home with  https://t.co/a9AjiwGRYF,Worth the wait? -Shawn,1638350
1639566,ChipotleTweets,False,2017-11-05 19:28:00+00:00,1639567,"Your online ordering for me hasn't been adjusted for Daylight Savings yet, the earliest pickup is always hour plus later.","This is probably due to the lunch volume, but just to be sure, what store are you trying to order at? -Shawn",
1639568,ChipotleTweets,False,2017-11-05 19:27:25+00:00,1639570,came at the correct time for my online order but it wasn’t even made. What kind of service is this?,That shouldn't happen. I'm sorry! Is there a manager present to give an explanation and make amends? -Shawn,1639569
1639571,ChipotleTweets,False,2017-11-06 01:46:53+00:00,1639569,"Did not see one. I do like your salad bowls. It’s just two days in a row, there have been issues wo my online order.",I'd be happy to reach out to the restaurant you were at. Which one was it? -Whit,1639572
1639573,ChipotleTweets,False,2017-11-06 03:56:27+00:00,1639572,The one in Cambridge Galleria. Massachusetts.,Thanks so much. We'll get it right next time. -Whit,1639574
1639575,ChipotleTweets,False,2017-11-05 19:25:00+00:00,1639577,"my girlfriend just bought a burrito bowl from victor, NY and crunched into something gross. WTH???","Please clarify what this means, or get in contact with our team at https://t.co/nrhUDiEk7G so we can make amends. -Shawn",1639576
1639581,ChipotleTweets,False,2017-11-05 19:23:28+00:00,1639582,"Went to  asked for a burrito. Girl steamed my tortilla, crumpled it up,  threw it away and gave me a bowl instead. Wild.",That's not how we want to come across. The meal of your dreams=our goal. Please share here: https://t.co/nrhUDiEk7G. -Shawn,
1639584,ChipotleTweets,False,2017-11-05 19:22:00+00:00,1639585,why your chips always stale and soggy?? Such a disappointment 😔 https://t.co/2HIgxsplFv,Looks like they weren't fried long enough and we neglected to shake the oil out. Please share here: https://t.co/nrhUDiEk7G. -Shn,
1639586,ChipotleTweets,False,2017-11-05 19:18:00+00:00,1639587,And right on cue the  we were parked in front of opened 30 mins early! The Evansville location just plain gets it right! 👏🏻👏🏻 https://t.co/rbHQwsm7bN,Woo-hoo! I'll be sure to pass these kind words onto the team and our Field Leaders out there. -Shawn,
1639588,ChipotleTweets,False,2017-11-05 19:16:00+00:00,1639589,"Asked for double chicken, was given baby scoops, then laughed at when I questioned it... lost a customer to Qudoba today  https://t.co/zrUwRr7umd","If you're paying for extra, we should know to hook it up with two full scoops. Write to https://t.co/nrhUDiEk7G. -Shawn",
1640022,ChipotleTweets,False,2017-11-05 23:30:00+00:00,1640023,"No I was not, a total disappointment!","Jeeze, I'm sorry. Please tell us more here: https://t.co/sWY5An8xLe -Whit",
1640024,ChipotleTweets,False,2017-11-05 23:25:56+00:00,1640025,Pretty much got a vegan burrito from chipotle when I ordered steak.... F*** YOU CHIPOTLE,Talk about a letdown. Were you able to go back for your steak? -Whit,1640023
1640026,ChipotleTweets,False,2017-11-05 23:29:00+00:00,1640027,"NO rice in my BOWL! ordered through the app. Same thing I always order, but no rice this time. Tastes bad &amp; they are not answering phone",I'm so sorry. Please tell us more here: https://t.co/sWY5An8xLe -Whit,
1640028,ChipotleTweets,False,2017-11-05 23:22:51+00:00,1640029,Cooking rice because  left the rice out of my takeout order!!!,Say what? -Whit,1640027
1640030,ChipotleTweets,False,2017-11-05 23:27:54+00:00,1640031,"That might work, yeah. Or Orange Chipotleaf.",BOOM! -Whit,
1640032,ChipotleTweets,False,2017-11-05 23:03:24+00:00,1640033,"We need a better, more clever name than that.",Chipotleaf? -Whit,1640031
1640039,ChipotleTweets,False,2017-11-05 23:27:54+00:00,1640040,6th ave &amp; greenwhich,Thanks for letting me know. I'll be in touch with our managers so we can guac your socks off next time you're on the east coast.,
1640041,ChipotleTweets,False,2017-11-05 22:53:32+00:00,1640042,Not sure if it's an anomaly but the  experience in #NYC was a hell of a lot different 2 #LA. Might stick 2 Cali from now on 😒,We want to be consistently awesome across all 50 states. What restaurant did you visit?,1640040
1640051,ChipotleTweets,False,2017-11-05 23:26:26+00:00,1640053,Just seen the most disgusting thing from a  worker ruined my appetite 🤢,Please tell us more here: https://t.co/sWY5An8xLe -Whit,1640052
1640054,ChipotleTweets,False,2017-11-05 23:25:00+00:00,1640055,"Kent, OH. Yes, and they add less rice than what should be a non extra scoop.",Okay. I'll reach out to our managers. You can absolutely have two full scoops of rice! -Whit,
1640056,ChipotleTweets,False,2017-11-05 23:18:49+00:00,1640057,Lol. Didn’t get the first tweet. Not time for the jokes. Pretty upset with the local service.,"I'd be bummed about that, too. Which restaurant have you been visiting? Have you tried asking for extra? -Whit",1640055
1640058,ChipotleTweets,False,2017-11-05 23:07:27+00:00,1516622,https://t.co/X5TDf8Yrz0,It looks like that bowl has bean boozled. -Whit,1640057
1640059,ChipotleTweets,False,2017-11-05 23:24:30+00:00,1640060,That's a full bowl compared to mine?:/ https://t.co/D4fwRdJ6AV,"Hard for me to say, but if you're not happy please let a manager know. We're here to help -Whit",
1640061,ChipotleTweets,False,2017-11-05 23:06:54+00:00,1640062,pero why you gotta be so greedy with your portions?:// https://t.co/wevZJYDVLz,Wha? That's a solid bowl right there! -Whit,1640060
1640063,ChipotleTweets,False,2017-11-05 23:23:00+00:00,1640064,I could have but the chances are I️ would sleep through delivery and never get my opportunity to eat,That would be devastating. -Whit,
1640065,ChipotleTweets,False,2017-11-05 22:54:00+00:00,1640066,Just ordered some  on  and I️ can’t wait for my nap afterwards,Could you do a chipotle napwich? A little nap before and a little nap after? -Whit,1640064
1640067,ChipotleTweets,False,2017-11-05 23:22:23+00:00,1640068,"Right?! Haha. Sadly, Whit, I didn’t stay. But I’ll make a trip this week for my sofrita burrito.",Aw bummer. Sorry we couldn't make you a burrito today. Ww look forward to seeing you later this week. -Whit,
1640069,ChipotleTweets,False,2017-11-05 23:13:48+00:00,1640070,Holy Chipotle. Line for my local  was like 30 people deep.,Dang! That's a lot of people waiting on their Sunday burrito. -Whit,1640068
1640072,ChipotleTweets,False,2017-11-05 23:17:26+00:00,1640073,"The one in Bowling Green,OH. You guys are awesome","Thanks! I'll get in touch with our management team, pronto. -Whit",
1640074,ChipotleTweets,False,2017-11-05 23:09:05+00:00,1640075,"Ordered it to go not at the store, if I wasn’t so hungry I would have went back up lol Thanks for the reply wasn’t expecting that",I've got your back! Which restaurant did you visit? -Whit,1640073
1640076,ChipotleTweets,False,2017-11-05 22:54:33+00:00,1640077,Ordered a double chicken bowl from  and barely got any chicken. It’s still good though lol,"Well, I'm glad it's still good but I'm sorry we disappointed you today. Always feel free to ask for a little more! -Whit",1640075
1641712,ChipotleTweets,False,2017-11-06 00:15:00+00:00,1641714,But why is queso not offered in Canada though? I neeeeed it!,"Patience, young grasshopper -Whit",1641713
1641722,ChipotleTweets,False,2017-11-06 00:14:27+00:00,1641723,I'm boycotting  smh,What happened? -Whit,
1641724,ChipotleTweets,False,2017-11-06 00:14:27+00:00,1641726,"Hey Chipotle, what ever happened to your standards ? https://t.co/P7PyUD8GTS","Oh my, that's really disappointing to see. Which restaurant are you at? -Whit",1641725
1641727,ChipotleTweets,False,2017-11-06 00:28:28+00:00,1641725,Those images were taken yesterday at... https://t.co/gmZzK5552L,Thank you. I'll get in touch with our leadership team immediately. -Whit,
1641728,ChipotleTweets,False,2017-11-06 00:14:00+00:00,1641729,"Upset about our food, they forgot to close the lid on our bowl and it ended up tearing through the bag.  https://t.co/4nkUQNjXyD",Nooooooooooooooooooo! Please tell us more here: https://t.co/sWY5An8xLe -Whit,
